inputs,targets,template_id,template_lang
"ఈ రిడిల్ కి జవాబు ఇవ్వు
వంకర టింకర మ్రాను! కష్ట జీవుల గూడే ఈడు, జోడు! విప్పితే, ఇంకో ఇల్లుంది. ఏమిటది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెండ్లి పల్లకి""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అయ్యకు అందవు. అమ్మకు అందుతాయి.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పెదవులు""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అమ్మంటే దగ్గరకు.. అయ్యంటే దూరంగా పోయేవి ఏమిటి?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పెదవులు""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు అమ్మంటే దగ్గరకు అయ్యంటే దూరంగా పోవును?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెదవులు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు అమ్మ అంటే అందుతాయి నాన్న అంటే అందవు?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పెదవులు""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు అయ్యంటే దూరంగా వెళ్లి అమ్మంటే దగ్గరకు వచ్చేవి ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పెదవులు""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు అన్నకందవు అమ్మ కందుతాయి.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెదవులు""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు అమ్మ అంటే కలుస్తాయి, నాన్న అంటే కలవవు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెదవులు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు అయ్య అంటే కలవవు, అమ్మ అంటే కలుస్తాయి","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెదవులు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అక్క ఇంటిలో చెల్లి ఇంటిలోనికి వెలుగు తెస్తుంది?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పెద్ద పొయ్యి""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
మొదటి ర్యాంకు రావాలంటే పరీక్షలు ఎలా రాయాలి?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెన్నుతో""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు నడుస్తూ నడుస్తూ ఆగిపోతుంది. దాని పీక మీదకు కత్తిని తెస్తేగానీ నడువదు. ఏమిటది?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""పెన్సిల్""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు బుడబుక్కలోడొచ్చి భూమంతా చాటించె! మధ్యాహ్నామునకేమో మాయమాయే!,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""పేడ నీరు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు చెట్టు కొడితే పిట్ట లేచి పోయె!,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పేడు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
గరికపోచలపై గాడిదలు నాట్యమాడు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పేను""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు ఐదుగురు, ఐదుగురు, దొంగలు రెండు జట్లు గా పోయి ఒక జీవాన్ని తెచ్చారు.వెంటనే చంపారు.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పేను""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అంబులో పుట్టింది, జంబులో పెరిగింది 
అరచెయ్యికొచ్చింది, అంతరించిపోయింది","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పేను""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
ఓహొయి రాజా! ఒడ్డు పొడుగేమి? పట్టుకోబోతే పిడికెడు లేవు?","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పొగ""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు ఇంటి వెనుక ఇంగువ చెట్టు ఎంత కోసినా తరగదు,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""పొగ""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
ఏటి నీటిన వెంపలి చెట్టు ఎంత కోసినా గుప్పెడు కాదు.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పొగ""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు ఇంటి వెనక ఇంగువ చెట్టు
ఎంత కోసినా గుప్పెడు కాదు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పొగ""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు చారల పాము, చక్కటి పాము, నూతిలో పాము, నున్ననైనా పాము.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""పొట్లకాయ""",1,['tel']
